X,Y,Z,facies,density,porosity,permeability
107,131,194,0,2.352432,0.0813,28.847621
107,131,193,0,2.355398,0.0793,16.27946
107,131,192,0,2.34561,0.0859,24.267777
107,131,191,0,2.343534,0.0873,17.219479
107,131,190,0,2.377791,0.0642,41.822501
107,131,189,0,2.377346,0.0645,29.961255
107,131,188,0,2.383872,0.0601,33.769918
107,131,187,0,2.363258,0.074,55.109948
107,131,186,0,2.384168,0.0599,30.554135
107,131,185,0,2.376605,0.065,17.99368
107,131,184,0,2.360885,0.0756,30.198126
107,131,183,0,2.345017,0.0863,30.360576
107,131,182,0,2.354508,0.0799,38.578914
107,131,181,0,2.371563,0.0684,24.065229
107,131,180,0,2.357178,0.0781,42.032962
107,131,179,2,2.178843,0.2827,2629.117525
107,131,178,2,2.25467,0.243,2461.840999
107,131,177,2,2.197561,0.2729,3246.534333
107,131,176,2,2.256007,0.2423,1670.282766
107,131,175,2,2.213414,0.2646,2465.301273
107,131,174,2,2.263456,0.2384,1558.762682
107,131,173,2,2.304521,0.2169,1300.888277
107,131,172,2,2.261164,0.2396,1653.712465
107,131,171,2,2.306813,0.2157,1493.275707
107,131,170,2,2.259445,0.2405,1344.590381
107,131,169,2,2.319419,0.2091,897.635459
107,131,168,2,2.242064,0.2496,1664.67708
107,131,167,2,2.235188,0.2532,1468.249968
107,131,166,2,2.256771,0.2419,2216.256386
107,131,165,2,2.21647,0.263,2945.981396
107,131,164,2,2.213605,0.2645,2680.711022
107,131,163,2,2.183045,0.2805,3675.360978
107,131,162,2,2.176742,0.2838,3852.38781
107,131,161,2,2.2031,0.27,4435.371484
107,131,160,3,2.376634,0.0496,6.629015
107,131,159,3,2.374007,0.0514,6.340142
107,131,158,3,2.370943,0.0535,5.408241
107,131,157,0,2.347093,0.0849,30.448787
107,131,156,0,2.383723,0.0602,10.650745
107,131,155,0,2.37705,0.0647,19.630438
107,131,154,0,2.33953,0.09,17.01414
107,131,153,0,2.361775,0.075,14.807441
107,131,152,0,2.354212,0.0801,22.042964
107,131,151,0,2.375567,0.0657,10.810854
107,131,150,0,2.360589,0.0758,38.597573
107,131,149,0,2.371859,0.0682,32.638486
107,131,148,0,2.388617,0.0569,22.377935
107,131,147,3,2.376634,0.0496,7.159604
107,131,146,3,2.38247,0.0456,6.312218
107,131,145,0,2.383723,0.0602,23.763478
107,131,144,0,2.345314,0.0861,28.722352
107,131,143,0,2.361627,0.0751,41.563298
107,131,142,0,2.373342,0.0672,29.24085
107,131,141,0,2.357771,0.0777,60.852721
107,131,140,0,2.342051,0.0883,97.46305
107,131,139,0,2.331967,0.0951,97.10688
107,131,138,0,2.322624,0.1014,76.446921
107,131,137,0,2.33345,0.0941,51.33576
107,131,136,0,2.345907,0.0857,38.578914
107,131,135,0,2.365483,0.0725,58.81932
107,131,134,0,2.370673,0.069,29.133992
107,131,133,0,2.342348,0.0881,36.869734
107,131,132,0,2.283176,0.128,97.550612
107,131,131,0,2.289256,0.1239,39.03732
107,131,130,0,2.309573,0.1102,48.896751
107,131,129,0,2.302603,0.1149,57.021679
107,131,128,0,2.327518,0.0981,73.429403
107,131,127,0,2.294743,0.1202,36.309478
107,131,126,0,2.31684,0.1053,30.40605
107,131,125,0,2.283324,0.1279,61.112493
107,131,124,0,2.253219,0.1482,48.222531
107,131,123,0,2.266863,0.139,61.60841
107,131,122,0,2.264638,0.1405,38.849908
107,131,121,0,2.291184,0.1226,130.265677
107,131,120,0,2.296671,0.1189,97.48325
107,131,119,0,2.316099,0.1058,73.480144
107,131,118,0,2.30809,0.1112,69.993869
107,131,117,0,2.295337,0.1198,95.554248
107,131,116,0,2.312984,0.1079,115.491494
107,131,115,0,2.321586,0.1021,104.524958
107,131,114,0,2.324552,0.1001,125.069093
107,131,113,0,2.31862,0.1041,48.390488
107,131,112,0,2.324997,0.0998,78.308697
107,131,111,0,2.314022,0.1072,161.580892
107,131,110,0,2.3247,0.1,74.737747
107,131,109,0,2.302603,0.1149,38.987016
107,131,108,0,2.322327,0.1016,28.713094
107,131,107,0,2.37097,0.0688,73.442931
107,131,106,0,2.372453,0.0678,12.853459
107,131,105,0,2.3465,0.0853,38.579802
107,131,104,0,2.343534,0.0873,47.108579
107,131,103,0,2.353767,0.0804,20.473401
107,131,102,0,2.372898,0.0675,13.24921
107,131,101,0,2.356733,0.0784,33.571442
107,131,100,0,2.387431,0.0577,10.773827
107,131,99,3,2.355624,0.064,11.244755
107,131,98,3,2.371381,0.0532,7.77818
107,131,97,3,2.374299,0.0512,9.006271
107,131,96,0,2.41546,0.0388,5.0391
107,131,95,0,2.405523,0.0455,15.264058
107,131,94,0,2.389359,0.0564,5.925309
107,131,93,0,2.39099,0.0553,2.737354
107,131,92,0,2.384465,0.0597,5.818633
107,131,91,0,2.401075,0.0485,7.77408
107,131,90,0,2.4076,0.0441,5.870607
107,131,89,0,2.406562,0.0448,3.417724
107,131,88,0,2.419167,0.0363,2.026082
107,131,87,0,2.41546,0.0388,1.983508
107,131,86,0,2.419909,0.0358,1.287375
107,131,85,0,2.428955,0.0297,2.170156
107,131,84,0,2.418722,0.0366,2.01694
107,131,83,0,2.418426,0.0368,1.849298
107,131,82,0,2.428955,0.0297,1.086653
107,131,81,0,2.431773,0.0278,1.086311
107,131,80,0,2.396922,0.0513,1.863782
27,5,199,1,2.197028,0.2722,2407.4651
27,5,198,1,2.188445,0.2767,2797.306149
27,5,197,3,2.355916,0.0638,10.440228
27,5,196,0,2.356584,0.0785,13.06201
27,5,195,0,2.391732,0.0548,7.072566
27,5,194,0,2.396922,0.0513,15.502081
27,5,193,0,2.385503,0.059,10.26597
27,5,192,0,2.39277,0.0541,29.346073
27,5,191,0,2.336861,0.0918,11.161177
27,5,190,0,2.335971,0.0924,22.260761
27,5,189,0,2.336861,0.0918,16.680536
27,5,188,0,2.370673,0.069,26.092759
27,5,187,0,2.346648,0.0852,51.539476
27,5,186,0,2.300082,0.1166,73.469993
27,5,185,0,2.365779,0.0723,15.215632
27,5,184,0,2.324107,0.1004,20.982151
27,5,183,0,2.360885,0.0756,29.153453
27,5,182,0,2.341755,0.0885,20.693788
27,5,181,0,2.360737,0.0757,60.747722
27,5,180,0,2.315357,0.1063,22.487957
27,5,179,0,2.35436,0.08,30.205081
27,5,178,0,2.377346,0.0645,22.119739
27,5,177,0,2.351987,0.0816,26.790449
27,5,176,0,2.371266,0.0686,15.491019
27,5,175,0,2.365779,0.0723,9.891087
27,5,174,0,2.349466,0.0833,10.751771
27,5,173,0,2.37438,0.0665,3.449332
27,5,172,0,2.402854,0.0473,9.22393
27,5,171,0,2.376902,0.0648,38.390167
27,5,170,0,2.38313,0.0606,26.256087
27,5,169,0,2.358364,0.0773,10.267152
27,5,168,0,2.385058,0.0593,7.752825
27,5,167,0,2.369635,0.0697,25.869617
27,5,166,0,2.378533,0.0637,30.50844
27,5,165,0,2.373936,0.0668,12.8434
27,5,164,0,2.372749,0.0676,18.547697
27,5,163,0,2.358068,0.0775,13.051187
27,5,162,0,2.373046,0.0674,9.300922
27,5,161,2,2.155159,0.2951,2488.055135
27,5,160,2,2.211504,0.2656,2871.375563
27,5,159,3,2.359126,0.0616,11.38964
27,5,158,1,2.156589,0.2934,3435.183966
27,5,157,1,2.148769,0.2975,3825.251552
27,5,156,1,2.174329,0.2841,2536.296369
27,5,155,1,2.185774,0.2781,2776.898462
27,5,154,1,2.17948,0.2814,3487.305542
27,5,153,1,2.188445,0.2767,3189.040245
27,5,152,1,2.186919,0.2775,3543.398525
27,5,151,1,2.201988,0.2696,3189.260544
27,5,150,1,2.193404,0.2741,2965.855583
27,5,149,1,2.195121,0.2732,3106.991034
27,5,148,1,2.187873,0.277,3450.960593
27,5,147,1,2.211526,0.2646,3019.673585
27,5,146,1,2.177953,0.2822,3333.957045
27,5,145,1,2.165936,0.2885,3730.868999
27,5,144,1,2.17948,0.2814,3055.483902
27,5,143,1,2.192069,0.2748,2833.152814
27,5,142,1,2.178907,0.2817,3420.581953
27,5,141,3,2.342785,0.0728,12.887539
27,5,140,0,2.33256,0.0947,20.273559
27,5,139,0,2.314319,0.107,67.170719
27,5,138,0,2.331077,0.0957,22.032816
27,5,137,0,2.34042,0.0894,35.676316
27,5,136,0,2.347983,0.0843,30.681035
27,5,135,0,2.357326,0.078,104.541806
27,5,134,0,2.333895,0.0938,39.177796
27,5,133,0,2.335378,0.0928,41.735921
27,5,132,0,2.365483,0.0725,49.794342
27,5,131,0,2.359254,0.0767,51.679702
27,5,130,0,2.362072,0.0748,41.739765
27,5,129,0,2.341606,0.0886,41.418084
27,5,128,0,2.361923,0.0749,29.735141
27,5,127,0,2.346648,0.0852,38.578914
27,5,126,0,2.35614,0.0788,24.114041
27,5,125,0,2.373936,0.0668,18.89296
27,5,124,0,2.376308,0.0652,49.426516
27,5,123,0,2.355991,0.0789,50.22385
27,5,122,0,2.34561,0.0859,38.578026
27,5,121,0,2.378385,0.0638,17.959325
27,5,120,0,2.372749,0.0676,13.177105
27,5,119,0,2.415163,0.039,1.807028
27,5,118,0,2.402557,0.0475,2.33124
27,5,117,0,2.414125,0.0397,2.014949
27,5,116,0,2.403744,0.0467,2.024049
27,5,115,0,2.410566,0.0421,1.915821
27,5,114,0,2.409824,0.0426,2.357876
27,5,113,0,2.408638,0.0434,4.315191
27,5,112,0,2.398108,0.0505,1.858874
27,5,111,0,2.425841,0.0318,1.580251
27,5,110,0,2.403892,0.0466,2.621893
27,5,109,0,2.403447,0.0469,1.211566
27,5,108,0,2.405375,0.0456,1.086168
27,5,107,0,2.405968,0.0452,1.194876
27,5,106,0,2.415904,0.0385,2.936284
27,5,105,0,2.40582,0.0453,2.814155
27,5,104,0,2.41279,0.0406,2.58987
27,5,103,0,2.414718,0.0393,2.238737
27,5,102,0,2.393511,0.0536,3.347334
27,5,101,0,2.411011,0.0418,4.359262
27,5,100,0,2.413235,0.0403,3.312051
27,5,99,0,2.393511,0.0536,2.235738
27,5,98,0,2.40063,0.0488,3.061117
27,5,97,0,2.409824,0.0426,3.946617
27,5,96,0,2.394104,0.0532,3.440155
27,5,95,0,2.394846,0.0527,3.28257
27,5,94,0,2.392325,0.0544,2.608933
27,5,93,0,2.379868,0.0628,2.780181
27,5,92,0,2.370821,0.0689,3.185584
27,5,91,0,2.388321,0.0571,5.541802
27,5,90,0,2.368597,0.0704,8.516438
27,5,89,0,2.365334,0.0726,4.339423
27,5,88,0,2.361627,0.0751,5.171125
27,5,87,0,2.355991,0.0789,5.507544
27,5,86,0,2.336267,0.0922,3.297874
27,5,85,0,2.389804,0.0561,2.803316
27,5,84,0,2.37097,0.0688,4.034159
27,5,83,0,2.374974,0.0661,5.61909
27,5,82,0,2.386393,0.0584,5.482315
27,5,81,0,2.382537,0.061,4.134671
27,5,80,0,2.371711,0.0683,7.3628
113,5,199,0,2.396625,0.0515,18.003212
113,5,198,0,2.364889,0.0729,22.156951
113,5,197,0,2.367855,0.0709,18.465029
113,5,196,0,2.372601,0.0677,13.320791
113,5,195,0,2.357474,0.0779,30.662672
113,5,194,0,2.37097,0.0688,32.731808
113,5,193,0,2.341755,0.0885,38.578914
113,5,192,0,2.360885,0.0756,41.253424
113,5,191,0,2.373046,0.0674,21.486714
113,5,190,0,2.350356,0.0827,29.518209
113,5,189,0,2.336119,0.0923,48.956459
113,5,188,0,2.357623,0.0778,24.134038
113,5,187,0,2.353915,0.0803,30.560468
113,5,186,0,2.351097,0.0822,17.993266
113,5,185,0,2.37008,0.0694,43.70388
113,5,184,0,2.33864,0.0906,26.001596
113,5,183,0,2.364296,0.0733,20.986982
113,5,182,0,2.390693,0.0555,14.790403
113,5,181,0,2.367559,0.0711,13.331223
113,5,180,0,2.386393,0.0584,17.64412
113,5,179,0,2.378088,0.064,11.521526
113,5,178,0,2.373194,0.0673,5.817615
113,5,177,0,2.390693,0.0555,9.221849
113,5,176,0,2.389507,0.0563,9.171028
113,5,175,0,2.395736,0.0521,11.023513
113,5,174,0,2.364444,0.0732,17.978771
113,5,173,0,2.388766,0.0568,15.269331
113,5,172,0,2.376902,0.0648,10.261952
113,5,171,2,2.18591,0.279,2728.726446
113,5,170,2,2.213414,0.2646,2351.148174
113,5,169,2,2.209403,0.2667,1886.731064
113,5,168,2,2.176551,0.2839,1797.090714
113,5,167,2,2.217043,0.2627,2866.355151
113,5,166,2,2.251614,0.2446,1665.865753
113,5,165,2,2.249895,0.2455,1778.852752
113,5,164,2,2.226211,0.2579,2200.493044
113,5,163,2,2.197179,0.2731,2326.05511
113,5,162,2,2.287904,0.2256,2143.236022
113,5,161,2,2.254861,0.2429,2128.335064
113,5,160,2,2.297454,0.2206,1199.085082
113,5,159,2,2.275298,0.2322,1601.437522
113,5,158,2,2.314453,0.2117,1147.862849
113,5,157,2,2.336991,0.1999,1677.876533
113,5,156,2,2.288859,0.2251,1027.046247
113,5,155,2,2.20883,0.267,2335.393139
113,5,154,2,2.226975,0.2575,1941.332835
113,5,153,2,2.279691,0.2299,2218.247496
113,5,152,3,2.359855,0.0611,10.12395
113,5,151,3,2.358834,0.0618,11.409852
113,5,150,3,2.357958,0.0624,9.996662
113,5,149,0,2.396477,0.0516,11.281842
113,5,148,0,2.350059,0.0829,10.287977
113,5,147,2,2.245502,0.2478,2693.208646
113,5,146,2,2.279118,0.2302,2752.770465
113,5,145,2,2.256771,0.2419,3010.578806
113,5,144,2,2.254097,0.2433,2127.551101
113,5,143,2,2.206347,0.2683,3373.416773
113,5,142,2,2.138733,0.3037,3687.397866
113,5,141,2,2.21647,0.263,3245.712141
113,5,140,2,2.235761,0.2529,3244.591305
113,5,139,2,2.18209,0.281,2506.282375
113,5,138,2,2.150766,0.2974,3625.934879
113,5,137,2,2.213223,0.2647,2078.547722
113,5,136,2,2.173304,0.2856,2689.800067
113,5,135,2,2.225829,0.2581,2128.090044
113,5,134,2,2.235952,0.2528,3076.521823
113,5,133,2,2.180944,0.2816,3037.03642
113,5,132,2,2.175596,0.2844,2821.499645
113,5,131,3,2.350518,0.0675,11.178152
113,5,130,1,2.177572,0.2824,2778.625391
113,5,129,1,2.188254,0.2768,2942.794936
113,5,128,1,2.183867,0.2791,2896.476438
113,5,127,3,2.355186,0.0643,12.808846
113,5,126,0,2.35436,0.08,38.729331
113,5,125,0,2.346055,0.0856,95.549848
113,5,124,0,2.325441,0.0995,52.933426
113,5,123,0,2.327814,0.0979,50.923706
113,5,122,0,2.337899,0.0911,20.091391
113,5,121,0,2.317285,0.105,41.581485
113,5,120,0,2.327666,0.098,50.566163
113,5,119,0,2.295781,0.1195,30.62175
113,5,118,0,2.336564,0.092,35.438881
113,5,117,0,2.335378,0.0928,16.462281
113,5,116,0,2.315654,0.1061,40.985478
113,5,115,0,2.326776,0.0986,21.14706
113,5,114,0,2.33864,0.0906,22.400102
113,5,113,0,2.336119,0.0923,17.999896
113,5,112,0,2.341458,0.0887,5.853195
113,5,111,0,2.36133,0.0753,15.532809
113,5,110,0,2.349911,0.083,17.418871
113,5,109,0,2.352877,0.081,14.797897
113,5,108,0,2.378236,0.0639,22.97365
113,5,107,0,2.344572,0.0866,17.976287
113,5,106,0,2.374825,0.0662,9.12202
113,5,105,0,2.391583,0.0549,4.312608
113,5,104,0,2.368004,0.0708,6.774091
113,5,103,0,2.379126,0.0633,12.825373
113,5,102,0,2.397812,0.0507,7.781082
113,5,101,0,2.384168,0.0599,6.612672
113,5,100,0,2.394994,0.0526,4.199891
113,5,99,0,2.406117,0.0451,4.051418
113,5,98,0,2.402706,0.0474,18.382306
113,5,97,0,2.400926,0.0486,4.035376
113,5,96,0,2.406858,0.0446,7.989379
113,5,95,0,2.395291,0.0524,15.470345
113,5,94,0,2.386244,0.0585,12.639794
113,5,93,0,2.396625,0.0515,10.615733
113,5,92,0,2.394698,0.0528,8.887999
113,5,91,0,2.385355,0.0591,10.364062
113,5,90,0,2.388914,0.0567,3.2805
113,5,89,0,2.378533,0.0637,5.630747
113,5,88,0,2.404782,0.046,5.668629
113,5,87,0,2.351839,0.0817,7.747668
113,5,86,0,2.380461,0.0624,5.080261
113,5,85,0,2.371563,0.0684,13.347195
113,5,84,0,2.376753,0.0649,9.080296
113,5,83,0,2.375419,0.0658,7.960604
113,5,82,0,2.372898,0.0675,3.18312
113,5,81,0,2.363851,0.0736,10.250617
113,5,80,0,2.378236,0.0639,10.363107
33,45,199,1,2.183104,0.2795,3296.628433
33,45,198,1,2.190352,0.2757,3149.705871
33,45,197,1,2.154873,0.2943,3334.41768
33,45,196,1,2.188063,0.2769,3106.347231
33,45,195,1,2.157734,0.2928,3327.13176
33,45,194,3,2.359709,0.0612,5.308392
33,45,193,3,2.365837,0.057,6.89679
33,45,192,0,2.373046,0.0674,9.216011
33,45,191,0,2.395587,0.0522,7.098588
33,45,190,0,2.365483,0.0725,6.756908
33,45,189,0,2.355843,0.079,13.314044
33,45,188,0,2.387283,0.0578,5.444212
33,45,187,0,2.356288,0.0787,7.080273
33,45,186,0,2.360737,0.0757,8.750382
33,45,185,0,2.373639,0.067,7.950803
33,45,184,0,2.363999,0.0735,7.775548
33,45,183,0,2.375715,0.0656,7.225468
33,45,182,0,2.353025,0.0809,12.879826
33,45,181,0,2.361182,0.0754,26.665516
33,45,180,0,2.37008,0.0694,10.875269
33,45,179,0,2.34561,0.0859,15.07301
33,45,178,0,2.349466,0.0833,17.231774
33,45,177,0,2.391732,0.0548,10.39992
33,45,176,0,2.358512,0.0772,14.837133
33,45,175,0,2.342348,0.0881,18.006529
33,45,174,0,2.35525,0.0794,38.586021
33,45,173,0,2.361478,0.0752,18.414503
33,45,172,0,2.373046,0.0674,11.710623
33,45,171,0,2.361034,0.0755,15.251761
33,45,170,0,2.356733,0.0784,11.758448
33,45,169,0,2.393363,0.0537,18.365383
33,45,168,0,2.374825,0.0662,14.791765
33,45,167,0,2.376012,0.0654,38.533637
33,45,166,0,2.389655,0.0562,28.736906
33,45,165,0,2.385651,0.0589,12.390248
33,45,164,0,2.378236,0.0639,10.267625
33,45,163,0,2.390249,0.0558,9.664603
33,45,162,0,2.40063,0.0488,9.494563
33,45,161,2,2.234424,0.2536,1345.271681
33,45,160,2,2.261546,0.2394,1551.24359
33,45,159,2,2.202145,0.2705,2216.664673
33,45,158,2,2.22411,0.259,2037.651929
33,45,157,2,2.284275,0.2275,1475.740513
33,45,156,2,2.2986,0.22,1546.57149
33,45,155,2,2.243019,0.2491,1217.22258
33,45,154,2,2.223346,0.2594,1113.14054
33,45,153,2,2.250659,0.2451,1550.136706
33,45,152,2,2.299746,0.2194,2155.46016
33,45,151,2,2.261546,0.2394,2500.057515
33,45,150,2,2.248558,0.2462,2548.062052
33,45,149,2,2.214178,0.2642,2834.718905
33,45,148,2,2.185528,0.2792,2945.777902
33,45,147,2,2.238817,0.2513,2852.85698
33,45,146,2,2.156878,0.2942,3197.201441
33,45,145,2,2.150766,0.2974,2946.252744
33,45,144,2,2.216088,0.2632,2946.524116
33,45,143,3,2.36073,0.0605,9.902298
33,45,142,3,2.365253,0.0574,8.468529
33,45,141,3,2.362919,0.059,10.141682
33,45,140,0,2.352432,0.0813,52.413118
33,45,139,0,2.354063,0.0802,17.989538
33,45,138,0,2.318471,0.1042,33.582266
33,45,137,0,2.308239,0.1111,73.18802
33,45,136,0,2.321882,0.1019,55.733973
33,45,135,2,2.257153,0.2417,2459.971072
33,45,134,2,2.211122,0.2658,2128.482089
33,45,133,2,2.199089,0.2721,2185.646894
33,45,132,2,2.183809,0.2801,3031.237744
33,45,131,3,2.355478,0.0641,11.355336
33,45,130,1,2.179098,0.2816,3188.526274
33,45,129,1,2.157162,0.2931,3978.689062
33,45,128,1,2.146289,0.2988,3978.780676
33,45,127,1,2.179098,0.2816,2944.896257
33,45,126,1,2.183676,0.2792,3510.346605
33,45,125,1,2.189017,0.2764,2936.43235
33,45,124,1,2.191306,0.2752,2669.254601
33,45,123,1,2.187491,0.2772,2815.464139
33,45,122,1,2.176428,0.283,3112.576255
33,45,121,1,2.194739,0.2734,2771.468839
33,45,120,3,2.357083,0.063,14.2341
33,45,119,0,2.405523,0.0455,2.792853
33,45,118,0,2.390693,0.0555,4.854427
33,45,117,0,2.405375,0.0456,2.79165
33,45,116,0,2.379719,0.0629,5.92595
33,45,115,0,2.40582,0.0453,5.773684
33,45,114,0,2.39277,0.0541,12.566664
33,45,113,2,2.256962,0.2418,3449.768879
33,45,112,3,2.371527,0.0531,8.303171
33,45,111,1,2.157353,0.293,4378.950138
33,45,110,1,2.181196,0.2805,4215.800005
33,45,109,1,2.216867,0.2618,3815.135789
33,45,108,1,2.212479,0.2641,3995.857573
33,45,107,1,2.204468,0.2683,3472.561932
33,45,106,1,2.202179,0.2695,4346.002782
33,45,105,1,2.194358,0.2736,4116.233473
33,45,104,1,2.206375,0.2673,3694.706971
33,45,103,1,2.191687,0.275,3309.177022
33,45,102,1,2.21267,0.264,3985.015363
33,45,101,1,2.185965,0.278,4266.286334
33,45,100,1,2.183676,0.2792,4807.950635
33,45,99,1,2.152011,0.2958,4929.467413
33,45,98,1,2.173757,0.2844,4751.710793
33,45,97,3,2.372403,0.0525,3.569209
33,45,96,3,2.374883,0.0508,4.371294
33,45,95,0,2.397812,0.0507,10.328565
33,45,94,0,2.380757,0.0622,4.858397
33,45,93,0,2.37616,0.0653,6.819868
33,45,92,0,2.400481,0.0489,7.050696
33,45,91,0,2.371859,0.0682,6.323987
33,45,90,1,2.216485,0.262,3437.241131
33,45,89,3,2.374591,0.051,5.41138
33,45,88,3,2.376342,0.0498,7.269725
33,45,87,0,2.397515,0.0509,10.266916
33,45,86,0,2.402409,0.0476,9.210559
33,45,85,0,2.375715,0.0656,7.446874
33,45,84,0,2.385058,0.0593,6.257358
33,45,83,0,2.368152,0.0707,10.407825
33,45,82,0,2.384613,0.0596,19.711969
33,45,81,0,2.37097,0.0688,5.833309
33,45,80,0,2.379719,0.0629,3.427275
123,45,199,0,2.331077,0.0957,49.855147
123,45,198,0,2.354063,0.0802,60.071711
123,45,197,0,2.340271,0.0895,105.03886
123,45,196,0,2.290443,0.1231,65.62057
123,45,195,0,2.292816,0.1215,104.729734
123,45,194,0,2.315209,0.1064,78.269039
123,45,193,0,2.35525,0.0794,59.560728
123,45,192,0,2.307497,0.1116,41.476299
123,45,191,0,2.33434,0.0935,20.511622
123,45,190,0,2.34739,0.0847,30.618929
123,45,189,0,2.355843,0.079,57.342946
123,45,188,0,2.386244,0.0585,29.846266
123,45,187,0,2.365483,0.0725,78.16998
123,45,186,0,2.372898,0.0675,18.376382
123,45,185,0,2.331818,0.0952,39.07779
123,45,184,0,2.290739,0.1229,24.22702
123,45,183,0,2.335674,0.0926,22.441403
123,45,182,0,2.35955,0.0765,37.101375
123,45,181,0,2.322475,0.1015,77.672986
123,45,180,0,2.346204,0.0855,41.72343
123,45,179,0,2.336861,0.0918,56.682631
123,45,178,0,2.345314,0.0861,61.230809
123,45,177,0,2.323069,0.1011,58.367353
123,45,176,0,2.345165,0.0862,51.159937
123,45,175,0,2.320251,0.103,60.656871
123,45,174,0,2.288663,0.1243,246.365562
123,45,173,0,2.31773,0.1047,137.854199
123,45,172,0,2.297116,0.1186,100.512483
123,45,171,0,2.296671,0.1189,103.340367
123,45,170,0,2.302752,0.1148,71.413448
123,45,169,0,2.350504,0.0826,38.538961
123,45,168,0,2.296078,0.1193,155.478378
123,45,167,0,2.350208,0.0828,60.927029
123,45,166,0,2.289849,0.1235,73.44124
123,45,165,0,2.306904,0.112,175.242726
123,45,164,0,2.316247,0.1057,61.249141
123,45,163,0,2.335526,0.0927,105.208299
123,45,162,0,2.329001,0.0971,76.594926
123,45,161,0,2.332263,0.0949,54.120276
123,45,160,0,2.315802,0.106,95.501458
123,45,159,0,2.350208,0.0828,96.398439
123,45,158,0,2.336119,0.0923,60.858326
123,45,157,0,2.335822,0.0925,104.226943
123,45,156,0,2.351097,0.0822,305.372553
123,45,155,0,2.347835,0.0844,73.497066
123,45,154,0,2.374529,0.0664,69.646613
123,45,153,0,2.35436,0.08,43.918753
123,45,152,0,2.385058,0.0593,13.253787
123,45,151,0,2.346352,0.0854,29.120579
123,45,150,0,2.378533,0.0637,13.42734
123,45,149,0,2.355695,0.0791,14.786998
123,45,148,0,2.354953,0.0796,7.646523
123,45,147,0,2.343979,0.087,5.782638
123,45,146,0,2.357474,0.0779,7.021712
123,45,145,0,2.365631,0.0724,13.225436
123,45,144,0,2.347983,0.0843,7.428173
123,45,143,0,2.374232,0.0666,6.808242
123,45,142,0,2.383723,0.0602,13.174374
123,45,141,0,2.388469,0.057,17.961392
123,45,140,0,2.393659,0.0535,23.04942
123,45,139,0,2.361034,0.0755,17.997824
123,45,138,0,2.380313,0.0625,16.047597
123,45,137,0,2.381054,0.062,17.961392
123,45,136,0,2.397219,0.0511,30.400449
123,45,135,0,2.367559,0.0711,15.707244
123,45,134,0,2.401519,0.0482,10.334275
123,45,133,0,2.37097,0.0688,30.620339
123,45,132,0,2.374529,0.0664,19.00028
123,45,131,0,2.346055,0.0856,14.846702
123,45,130,0,2.368152,0.0707,28.813101
123,45,129,0,2.378236,0.0639,17.993266
123,45,128,0,2.374974,0.0661,19.045834
123,45,127,0,2.352729,0.0811,29.213931
123,45,126,0,2.32381,0.1006,78.920531
123,45,125,0,2.317285,0.105,78.686459
123,45,124,0,2.333301,0.0942,78.539838
123,45,123,0,2.335526,0.0927,36.180953
123,45,122,0,2.303345,0.1144,38.756094
123,45,121,0,2.31506,0.1065,115.433005
123,45,120,0,2.299489,0.117,42.271728
123,45,119,0,2.357178,0.0781,72.041044
123,45,118,0,2.350949,0.0823,50.807754
123,45,117,0,2.358068,0.0775,38.578914
123,45,116,0,2.325441,0.0995,26.543
123,45,115,0,2.346204,0.0855,24.228136
123,45,114,0,2.350059,0.0829,14.793809
123,45,113,0,2.344127,0.0869,29.339993
123,45,112,0,2.336564,0.092,26.733142
123,45,111,0,2.345759,0.0858,35.812942
123,45,110,0,2.350059,0.0829,70.355815
123,45,109,0,2.353174,0.0808,12.830394
123,45,108,0,2.350208,0.0828,18.602444
123,45,107,0,2.324552,0.1001,38.528314
123,45,106,0,2.324255,0.1003,41.661989
123,45,105,0,2.31165,0.1088,22.020136
123,45,104,0,2.294002,0.1207,57.224236
123,45,103,0,2.327963,0.0978,19.289457
123,45,102,0,2.307201,0.1118,25.217382
123,45,101,0,2.317137,0.1051,54.984465
123,45,100,0,2.31773,0.1047,24.060242
123,45,99,2,2.227166,0.2574,3828.423735
123,45,98,3,2.342201,0.0732,17.122611
123,45,97,1,2.151821,0.2959,4674.121529
123,45,96,1,2.178716,0.2818,4166.390766
123,45,95,1,2.186346,0.2778,4348.405136
123,45,94,1,2.187682,0.2771,4392.785529
123,45,93,1,2.193786,0.2739,4167.254267
123,45,92,1,2.185583,0.2782,3977.68145
123,45,91,1,2.171277,0.2857,4072.020915
123,45,90,1,2.189971,0.2759,3879.62724
123,45,89,1,2.177191,0.2826,4614.981878
123,45,88,1,2.177,0.2827,3978.505841
123,45,87,1,2.174329,0.2841,4334.809336
123,45,86,1,2.171659,0.2855,4355.519877
123,45,85,1,2.181196,0.2805,4745.806207
123,45,84,1,2.156017,0.2937,4749.304335
123,45,83,3,2.357083,0.063,8.444151
123,45,82,3,2.365545,0.0572,7.846446
123,45,81,3,2.36788,0.0556,6.358666
123,45,80,3,2.368025,0.0555,7.244109
43,85,199,0,2.315357,0.1063,130.382709
43,85,198,0,2.303048,0.1146,116.933783
43,85,197,0,2.322179,0.1017,90.995518
43,85,196,0,2.315505,0.1062,150.830788
43,85,195,0,2.302307,0.1151,34.323376
43,85,194,0,2.309722,0.1101,66.740584
43,85,193,2,2.210931,0.2659,4081.595853
43,85,192,2,2.196797,0.2733,4019.018451
