"X","Y","Z","facies","density","porosity","permeability","Vp","Vs","Ip","Is"
107,111,149,"0",2.289849,0.1235,79.067863,2.758273,1.205632,6.316028670777,2.760715229568
107,111,150,"0",2.295781,0.1195,78.778916,2.785335,1.228958,6.394519171635,2.821418426198
107,111,151,"0",2.300824,0.1161,67.212492,2.80849,1.248918,6.46184119576,2.873540508432
107,111,152,"0",2.29593,0.1194,60.929835,2.786014,1.229544,6.39649312302,2.82294695592
107,111,153,"0",2.28199,0.1288,79.08425,2.722716,1.174981,6.21321068484,2.68129489219
107,111,154,"0",2.305273,0.1131,59.812231,2.829038,1.26663,6.521704917374,2.91992793999
107,111,155,"0",2.318768,0.104,52.560562,2.892043,1.320941,6.705976763024,3.062955720688
107,111,156,"0",2.337454,0.0914,78.38627,2.980976,1.397601,6.967894275104,3.266828047854
107,111,157,"0",2.335822,0.0925,30.659142,2.973133,1.39084,6.944709470326,3.24875467048
107,111,158,"0",2.33256,0.0947,43.620436,2.957492,1.377358,6.89852753952,3.21277017648
107,111,159,"0",2.365186,0.0727,44.187558,3.116647,1.51455,7.371449851342,3.5821924563
107,111,160,"3",2.358104,0.0623,12.461491,3.08158,1.484322,7.26668612432,3.500185645488
107,111,161,"3",2.363794,0.0584,10.424134,3.109734,1.508591,7.350770570796,3.565998354254
107,111,162,"2",2.22793,0.257,2347.307573,2.165712,1.326749,4.82505473616,2.95590389957
107,111,163,"2",2.213796,0.2644,2095.945569,2.157712,1.313226,4.776734194752,2.907214465896
107,111,164,"2",2.240536,0.2504,2338.837239,2.173013,1.339319,4.868713854968,3.000792434984
107,111,165,"2",2.274343,0.2327,2074.101473,2.195979,1.377033,4.994409466797,3.131845364319
107,111,166,"2",2.278927,0.2303,2072.430618,2.198933,1.382334,5.011207784891,3.150238275618
107,111,167,"2",2.323239,0.2071,1657.715507,2.235072,1.441551,5.192606438208,3.349067503689
107,111,168,"2",2.22602,0.258,1783.610416,2.164507,1.324826,4.81823587214,2.94908917252
107,111,169,"2",2.307195,0.2155,1286.382135,2.221497,1.41896,5.125426770915,3.2738174172
107,111,170,"2",2.188011,0.2779,2703.709332,2.144204,1.29031,4.691541938244,2.82321247341
107,111,171,"2",2.244165,0.2485,2125.152009,2.175463,1.343202,4.882097923395,3.01436691633
107,111,172,"2",2.213414,0.2646,3196.538945,2.157505,1.312873,4.77545177207,2.905931478422
107,111,173,"2",2.213987,0.2643,2178.010655,2.157815,1.313403,4.777374358405,2.907857167761
107,111,174,"2",2.189157,0.2773,3081.555543,2.14481,1.291302,4.69532582517,2.826862812414
107,111,175,"2",2.154395,0.2955,3243.172135,2.129198,1.263855,4.58713352521,2.722842892725
107,111,176,"2",2.179798,0.2822,3332.652258,2.140277,1.283506,4.665371524046,2.797783811788
107,111,177,"2",2.250659,0.2451,2128.041044,2.17986,1.350248,4.90612152774,3.038947813432
107,111,178,"2",2.169675,0.2875,3145.284973,2.135679,1.275433,4.633729334325,2.767275094275
107,111,179,"2",2.179225,0.2825,3587.897273,2.140031,1.283052,4.663609055975,2.7960589947
107,111,180,"0",2.335822,0.0925,92.601922,2.973133,1.39084,6.944709470326,3.24875467048
107,111,181,"0",2.320251,0.103,79.146188,2.899029,1.326963,6.726474936279,3.078887227713
107,111,182,"0",2.283324,0.1279,65.988765,2.72873,1.180165,6.23057469852,2.69469906846
107,111,183,"0",2.322031,0.1018,41.729194,2.907428,1.334203,6.751137946268,3.098060726293
107,111,184,"0",2.351246,0.0821,73.426022,3.047894,1.455285,7.166348575924,3.42173303511
107,111,185,"0",2.303196,0.1145,73.729281,2.819435,1.258353,6.49371141426,2.898233596188
107,111,186,"0",2.310463,0.1096,97.519171,2.85315,1.287415,6.59209750845,2.974524723145
107,111,187,"0",2.306756,0.1121,104.032731,2.835911,1.272556,6.541754714716,2.935476188336
107,111,188,"0",2.319213,0.1037,104.486456,2.894137,1.322746,6.712120154181,3.067729718898
107,111,189,"0",2.316543,0.1055,161.123913,2.881587,1.311928,6.675320193741,3.039137624904
107,111,190,"0",2.335229,0.0929,61.118122,2.970284,1.388385,6.936293335036,3.242196915165
107,111,191,"0",2.333301,0.0942,31.503587,2.961042,1.380418,6.909002259642,3.220930699818
107,111,192,"0",2.345907,0.0857,41.621718,3.021861,1.432844,7.089004872927,3.361318769508
107,111,193,"0",2.325441,0.0995,38.826657,2.923577,1.348124,6.798605822457,3.134982822684
107,111,194,"0",2.326331,0.0989,103.416539,2.927801,1.351765,6.811034228131,3.144652824215
107,111,195,"0",2.346352,0.0854,78.570587,3.024024,1.434709,7.095424760448,3.366332331568
107,111,196,"0",2.313578,0.1075,97.532645,2.867689,1.299948,6.634622181242,3.007531093944
107,111,197,"0",2.315505,0.1062,38.551386,2.876717,1.30773,6.661052597085,3.02805535365
107,111,198,"0",2.305569,0.1129,66.444647,2.830411,1.267815,6.525707858859,2.923034961735
107,111,199,"0",2.281248,0.1293,33.638762,2.719379,1.172105,6.203577904992,2.67386218704
107,111,80,"0",2.384317,0.0598,10.396329,3.212847,1.597474,7.660445720499,3.808884415258
107,111,81,"0",2.393215,0.0538,8.00516,3.258327,1.636678,7.797877051305,3.91692233977
107,111,82,"0",2.394846,0.0527,5.470374,3.266716,1.643909,7.823281745736,3.936908893014
107,111,83,"0",2.369931,0.0695,11.661113,3.140311,1.534948,7.442320388541,3.637720848588
107,111,84,"0",2.388766,0.0568,3.683554,3.235529,1.617026,7.728921667214,3.862696729916
107,111,85,"0",2.385503,0.059,4.064808,3.218884,1.602678,7.678657438652,3.823193177034
107,111,86,"0",2.376605,0.065,5.436345,3.17381,1.563825,7.54289271505,3.716594314125
107,111,87,"0",2.361478,0.0752,10.255339,3.098252,1.498693,7.316453936456,3.539130548254
107,111,88,"0",2.396032,0.0519,9.403185,3.272827,1.649177,7.841798222464,3.951480865664
107,111,89,"0",2.362961,0.0742,5.815928,3.1056,1.505028,7.3384116816,3.556322467908
107,111,90,"0",2.398108,0.0505,7.897852,3.283542,1.658413,7.874288338536,3.977053482604
107,111,91,"0",2.39707,0.0512,5.455506,3.278181,1.653792,7.85802932967,3.96425518944
107,111,92,"0",2.413383,0.0402,3.647296,3.363165,1.727048,8.116605237195,4.168028283384
107,111,93,"0",2.405227,0.0457,3.33517,3.320473,1.690248,7.986491312371,4.065430126296
107,111,94,"0",2.402854,0.0473,5.057757,3.308129,1.679607,7.948951000166,4.035850398378
107,111,95,"0",2.405672,0.0454,5.724124,3.322792,1.692247,7.993547676224,4.070991224984
107,111,96,"3",2.356062,0.0637,12.893476,3.071519,1.47565,7.236689198178,3.4767228903
107,111,97,"3",2.35008,0.0678,13.764169,3.042195,1.450372,7.1494016256,3.40849022976
107,111,98,"1",2.200843,0.2702,4136.375908,2.169726,1.307988,4.775226279018,2.878676233884
107,111,99,"1",2.204277,0.2684,3939.399269,2.171732,1.311131,4.787098897764,2.890095907287
107,131,100,"0",2.387431,0.0577,10.773827,3.228712,1.61115,7.708327118872,3.84650945565
107,131,101,"0",2.356733,0.0784,33.571442,3.074822,1.478497,7.246534476526,3.484422670301
107,131,102,"0",2.372898,0.0675,13.24921,3.155167,1.547754,7.486889463966,3.672662371092
107,131,103,"0",2.353767,0.0804,20.473401,3.060245,1.465931,7.203103692915,3.450460012077
107,131,104,"0",2.343534,0.0873,47.108579,3.010343,1.422916,7.054841172162,3.334652025144
107,131,105,"0",2.3465,0.0853,38.579802,3.024745,1.43533,7.0975641425,3.368001845
107,131,106,"0",2.372453,0.0678,12.853459,3.152935,1.54583,7.480190099555,3.66740902099
107,131,107,"0",2.37097,0.0688,73.442931,3.145505,1.539425,7.45789798985,3.64993049225
107,131,108,"0",2.322327,0.1016,28.713094,2.90883,1.335411,6.75525444741,3.101261021397
107,131,109,"0",2.302603,0.1149,38.987016,2.816696,1.255992,6.485732659688,2.892050947176
107,131,110,"0",2.3247,0.1,74.737747,2.920061,1.345093,6.7882658067,3.1269376971
107,131,111,"0",2.314022,0.1072,161.580892,2.869771,1.301742,6.640713228962,3.012259626324
107,131,112,"0",2.324997,0.0998,78.308697,2.921467,1.346305,6.792402010599,3.130155086085
107,131,113,"0",2.31862,0.1041,48.390488,2.891345,1.320339,6.7039303439,3.06136441218
107,131,114,"0",2.324552,0.1001,125.069093,2.919358,1.344487,6.786199477616,3.125329944824
107,131,115,"0",2.321586,0.1021,104.524958,2.905327,1.332392,6.744966488622,3.093262613712
107,131,116,"0",2.312984,0.1079,115.491494,2.864916,1.297557,6.626504869344,3.001228580088
107,131,117,"0",2.295337,0.1198,95.554248,2.783298,1.227203,6.388606881426,2.816844452411
107,131,118,"0",2.30809,0.1112,69.993869,2.842108,1.277897,6.55984105372,2.94950128673
107,131,119,"0",2.316099,0.1058,73.480144,2.879499,1.310128,6.669204754401,3.034386150672
107,131,120,"0",2.296671,0.1189,97.48325,2.789411,1.232472,6.406359350781,2.830582700712
107,131,121,"0",2.291184,0.1226,130.265677,2.764345,1.210866,6.33362303448,2.774316805344
107,131,122,"0",2.264638,0.1405,38.849908,2.645414,1.108347,5.990905070132,2.510004733386
107,131,123,"0",2.266863,0.139,61.60841,2.655234,1.116811,6.019051710942,2.531657533893
107,131,124,"0",2.253219,0.1482,48.222531,2.595429,1.06526,5.848069935951,2.40026407194
107,131,125,"0",2.283324,0.1279,61.112493,2.72873,1.180165,6.23057469852,2.69469906846
107,131,126,"0",2.31684,0.1053,30.40605,2.88298,1.313128,6.6794033832,3.04230747552
107,131,127,"0",2.294743,0.1202,36.309478,2.780585,1.224864,6.380727964655,2.810748089952
107,131,128,"0",2.327518,0.0981,73.429403,2.93344,1.356625,6.82763440192,3.15756910675
107,131,129,"0",2.302603,0.1149,57.021679,2.816696,1.255992,6.485732659688,2.892050947176
107,131,130,"0",2.309573,0.1102,48.896751,2.849005,1.283843,6.579985024865,2.965129129039
107,131,131,"0",2.289256,0.1239,39.03732,2.755578,1.203308,6.308223469968,2.754680058848
107,131,132,"0",2.283176,0.128,97.550612,2.728061,1.179589,6.228643401736,2.693209294664
107,131,133,"0",2.342348,0.0881,36.869734,3.004596,1.417962,7.037809431408,3.321360454776
107,131,134,"0",2.370673,0.069,29.133992,3.14402,1.538145,7.45344332546,3.646438821585
107,131,135,"0",2.365483,0.0725,58.81932,3.118122,1.515822,7.375864582926,3.585651172026
107,131,136,"0",2.345907,0.0857,38.578914,3.021861,1.432844,7.089004872927,3.361318769508
107,131,137,"0",2.33345,0.0941,51.33576,2.961752,1.38103,6.9111002044,3.2225644535
107,131,138,"0",2.322624,0.1014,76.446921,2.910232,1.33662,6.759374688768,3.10446569088
107,131,139,"0",2.331967,0.0951,97.10688,2.954655,1.374913,6.890157956385,3.206251743871
107,131,140,"0",2.342051,0.0883,97.46305,3.003161,1.416724,7.033556223211,3.318039860924
107,131,141,"0",2.357771,0.0777,60.852721,3.079936,1.482905,7.261783782656,3.496350404755
107,131,142,"0",2.373342,0.0672,29.24085,3.1574,1.549679,7.4935900308,3.677918257218
107,131,143,"0",2.361627,0.0751,41.563298,3.098986,1.499326,7.318649010222,3.540848763402
107,131,144,"0",2.345314,0.0861,28.722352,3.018978,1.430359,7.080451369092,3.354640987726
107,131,145,"0",2.383723,0.0602,23.763478,3.209832,1.594875,7.651350364536,3.801740219625
107,131,146,"3",2.38247,0.0456,6.312218,3.203466,1.589387,7.63216164102,3.78666684589
107,131,147,"3",2.376634,0.0496,7.159604,3.173954,1.563949,7.543326990836,3.716934367666
107,131,148,"0",2.388617,0.0569,22.377935,3.234771,1.616372,7.726629001707,3.860893637524
107,131,149,"0",2.371859,0.0682,32.638486,3.149962,1.543267,7.471265719358,3.660411723353
107,131,150,"0",2.360589,0.0758,38.597573,3.093849,1.494898,7.303305917061,3.528839774922
107,131,151,"0",2.375567,0.0657,10.810854,3.168582,1.559318,7.527178835994,3.704264383306
107,131,152,"0",2.354212,0.0801,22.042964,3.062428,1.467813,7.209604746736,3.455542978356
107,131,153,"0",2.361775,0.075,14.807441,3.099721,1.499959,7.320843564775,3.542565667225
107,131,154,"0",2.33953,0.09,17.01414,2.99098,1.406225,6.9974874394,3.28990557425
107,131,155,"0",2.37705,0.0647,19.630438,3.176053,1.565758,7.54963678365,3.7218850539
107,131,156,"0",2.383723,0.0602,10.650745,3.209832,1.594875,7.651350364536,3.801740219625
107,131,157,"0",2.347093,0.0849,30.448787,3.027632,1.437818,7.106133873776,3.374692563074
107,131,158,"3",2.370943,0.0535,5.408241,3.145374,1.539312,7.457502467682,3.649621011216
107,131,159,"3",2.374007,0.0514,6.340142,3.16074,1.552558,7.50361888518,3.685783559906
107,131,160,"3",2.376634,0.0496,6.629015,3.173954,1.563949,7.543326990836,3.716934367666
107,131,161,"2",2.2031,0.27,4435.371484,2.151575,1.303253,4.7401348825,2.8711966843
107,131,162,"2",2.176742,0.2838,3852.38781,2.138945,1.28108,4.65593141719,2.78858064136
107,131,163,"2",2.183045,0.2805,3675.360978,2.141638,1.286074,4.67529212771,2.80755741533
107,131,164,"2",2.213605,0.2645,2680.711022,2.157609,1.313049,4.776094070445,2.906571831645
107,131,165,"2",2.21647,0.263,2945.981396,2.159133,1.315698,4.78565352051,2.91620514606
107,131,166,"2",2.256771,0.2419,2216.256386,2.183692,1.356824,4.928092778532,3.062041055304
107,131,167,"2",2.235188,0.2532,1468.249968,2.170055,1.334012,4.85048089534,2.981767614256
107,131,168,"2",2.242064,0.2496,1664.67708,2.17397,1.340909,4.87417987408,3.006403796176
107,131,169,"2",2.319419,0.2091,897.635459,2.231371,1.435829,5.175484293449,3.330289063351
107,131,170,"2",2.259445,0.2405,1344.590381,2.185272,1.359684,4.93750189404,3.07213121538
107,131,171,"2",2.306813,0.2157,1493.275707,2.221176,1.418437,5.123837672088,3.272068911281
107,131,172,"2",2.261164,0.2396,1653.712465,2.186423,1.361606,4.943860976372,3.078814469384
107,131,173,"2",2.304521,0.2169,1300.888277,2.219216,1.41529,5.114229875536,3.26156552609
107,131,174,"2",2.263456,0.2384,1558.762682,2.188195,1.364309,4.95288310192,3.088053391904
107,131,175,"2",2.213414,0.2646,2465.301273,2.157505,1.312873,4.77545177207,2.905931478422
107,131,176,"2",2.256007,0.2423,1670.282766,2.183229,1.356005,4.925379906603,3.059156772035
107,131,177,"2",2.197561,0.2729,3246.534333,2.149023,1.298531,4.722609132903,2.853601082891
107,131,178,"2",2.25467,0.243,2461.840999,2.182409,1.35457,4.92061210003,3.0541083419
107,131,179,"2",2.178843,0.2827,2629.117525,2.139866,1.282749,4.662432055038,2.794908679407
107,131,180,"0",2.357178,0.0781,42.032962,3.077013,1.480385,7.253067349314,3.48953095353
107,131,181,"0",2.371563,0.0684,24.065229,3.148475,1.541986,7.466806816425,3.656916944118
107,131,182,"0",2.354508,0.0799,38.578914,3.063884,1.469068,7.213939389072,3.458932358544
107,131,183,"0",2.345017,0.0863,30.360576,3.017538,1.429117,7.076177908146,3.351303659989
107,131,184,"0",2.360885,0.0756,30.198126,3.095316,1.496162,7.30768511466,3.53226642337
107,131,185,"0",2.376605,0.065,17.99368,3.17381,1.563825,7.54289271505,3.716594314125
107,131,186,"0",2.384168,0.0599,30.554135,3.212093,1.596824,7.658169343624,3.807096682432
107,131,187,"0",2.363258,0.074,55.109948,3.107072,1.506296,7.342812760576,3.559766072368
107,131,188,"0",2.383872,0.0601,33.769918,3.210586,1.595525,7.653626068992,3.8035273728
107,131,189,"0",2.377346,0.0645,29.961255,3.177549,1.567047,7.554133404954,3.725412917262
107,131,190,"0",2.377791,0.0642,41.822501,3.179793,1.568982,7.560883177263,3.730711278762
107,131,191,"0",2.343534,0.0873,17.219479,3.010343,1.422916,7.054841172162,3.334652025144
107,131,192,"0",2.34561,0.0859,24.267777,3.020419,1.431601,7.08472501059,3.35797762161
107,131,193,"0",2.355398,0.0793,16.27946,3.068256,1.472837,7.226964045888,3.469117324126
107,131,194,"0",2.352432,0.0813,28.847621,3.053702,1.460291,7.183626303264,3.435235277712
107,131,195,"0",2.315802,0.106,30.338213,2.878108,1.308929,6.665128262616,3.031220396058
107,131,196,"0",2.360737,0.0757,46.142381,3.094582,1.49553,7.305494226934,3.53055300561
107,131,197,"0",2.34131,0.0888,62.937574,2.999574,1.413633,7.02293260194,3.30975307923
107,131,198,"0",2.363703,0.0737,60.924223,3.10928,1.508199,7.34941446384,3.564934500897
107,131,199,"0",2.355991,0.0789,28.672133,3.071173,1.475351,7.235655947443,3.475913677841
107,131,80,"0",2.396922,0.0513,1.863782,3.277416,1.653133,7.855710513552,3.962430856626
107,131,81,"0",2.431773,0.0278,1.086311,3.460894,1.811291,8.416108585062,4.404648548943
107,131,82,"0",2.428955,0.0297,1.086653,3.445786,1.798268,8.36965913363,4.36791204994
107,131,83,"0",2.418426,0.0368,1.849298,3.389757,1.749971,8.197876462482,4.232175365646
107,131,84,"0",2.418722,0.0366,2.01694,3.391326,1.751323,8.202674805372,4.235963469206
107,131,85,"0",2.428955,0.0297,2.170156,3.445786,1.798268,8.36965913363,4.36791204994
107,131,86,"0",2.419909,0.0358,1.287375,3.397608,1.756738,8.221902177672,4.251146096842
107,131,87,"0",2.41546,0.0388,1.983508,3.374096,1.736471,8.14999392416,4.19437624166
107,131,88,"0",2.419167,0.0363,2.026082,3.393681,1.753353,8.209881083727,4.241653716951
107,131,89,"0",2.406562,0.0448,3.417724,3.327432,1.696246,8.007671408784,4.082121166252
107,131,90,"0",2.4076,0.0441,5.870607,3.332852,1.700918,8.0241744752,4.0951301768
107,131,91,"0",2.401075,0.0485,7.77408,3.298893,1.671646,7.920889509975,4.01374741945
107,131,92,"0",2.384465,0.0597,5.818633,3.213601,1.598124,7.662719108465,3.81067074366
107,131,93,"0",2.39099,0.0553,2.737354,3.246913,1.626839,7.76333651387,3.88975578061
107,131,94,"0",2.389359,0.0564,5.925309,3.238562,1.61964,7.738087261758,3.86990141076
107,131,95,"0",2.405523,0.0455,15.264058,3.322019,1.69158,7.991193110937,4.06913459634
107,131,96,"0",2.41546,0.0388,5.0391,3.374096,1.736471,8.14999392416,4.19437624166
107,131,97,"3",2.374299,0.0512,9.006271,3.162206,1.553822,7.508022543594,3.689238020778
107,131,98,"3",2.371381,0.0532,7.77818,3.147566,1.541202,7.464078208646,3.654777139962
107,131,99,"3",2.355624,0.064,11.244755,3.069367,1.473794,7.230274570008,3.471704517456
107,171,100,"1",2.191497,0.2751,4413.671435,2.165249,1.300102,4.745136687753,2.849169632694
107,171,101,"3",2.349934,0.0679,16.750586,3.041482,1.449758,7.147281962188,3.406835615972
107,171,102,"2",2.199471,0.2719,5565.574493,2.149923,1.300163,4.728693290733,2.859670813773
107,171,103,"2",2.174068,0.2852,5329.297933,2.13774,1.278949,4.64759212632,2.780522094532
107,171,104,"2",2.154013,0.2957,5088.385425,2.129038,1.263572,4.585975529494,2.721750514436
107,171,105,"2",2.19164,0.276,5248.678844,2.146097,1.293446,4.70347202908,2.83476799144
107,171,106,"2",2.158406,0.2934,5554.052748,2.130837,1.26682,4.599211365822,2.73431188892
107,171,107,"2",2.128419,0.3091,4890.125444,2.119004,1.245533,4.510128374676,2.651016102327
107,171,108,"2",2.160507,0.2923,5086.745388,2.131665,1.268367,4.605477154155,2.740315782069
107,171,109,"2",2.134913,0.3057,4422.827487,2.121557,1.250016,4.529339619541,2.668675408608
107,171,110,"2",2.189157,0.2773,5051.37953,2.14481,1.291302,4.69532582517,2.826862812414
107,171,111,"2",2.255625,0.2425,2836.024641,2.182996,1.355595,4.9240203525,3.057713971875
107,171,112,"2",2.304903,0.2167,2795.117054,2.219547,1.415815,5.115840538941,3.263316240945
107,171,113,"2",2.289814,0.2246,2773.894887,2.207629,1.396098,5.055059791006,3.196804745772
107,171,114,"0",2.394549,0.0529,10.415257,3.26519,1.642594,7.81865744931,3.933271820106
107,171,115,"0",2.405968,0.0452,5.172804,3.324338,1.693579,7.998250849184,4.074696879472
107,171,116,"0",2.381499,0.0617,4.026364,3.198543,1.585144,7.617326955957,3.775018850856
107,171,117,"0",2.368449,0.0705,4.998734,3.132902,1.528561,7.420118608998,3.620318771889
107,171,118,"0",2.419315,0.0362,5.819933,3.394466,1.75403,8.21228251079,4.24355108945
107,171,119,"3",2.379843,0.0474,6.266341,3.190161,1.577919,7.592082324723,3.755199486717
107,171,120,"0",2.314171,0.1071,18.994593,2.870465,1.302341,6.642746859515,3.013839774311
107,171,121,"0",2.308387,0.111,30.872372,2.843487,1.279086,6.563868425469,2.952625494282
107,171,122,"0",2.335971,0.0924,28.48328,2.973845,1.391454,6.946815678495,3.250396191834
107,171,123,"0",2.301714,0.1155,38.477779,2.81259,1.252453,6.47377777926,2.882788604442
107,171,124,"0",2.317582,0.1048,41.461022,2.886463,1.316131,6.689614692466,3.050241515242
107,171,125,"0",2.281545,0.1291,38.490185,2.720713,1.173255,6.207429141585,2.676834078975
107,171,126,"0",2.324552,0.1001,28.985447,2.919358,1.344487,6.786199477616,3.125329944824
107,171,127,"0",2.3465,0.0853,49.586105,3.024745,1.43533,7.0975641425,3.368001845
